,w,s,n,$L(\mu H)$,$R_L(\Omega)$
409,0.1,2.7,4.0,0.6268798192826572,0.00014914285714285713
410,0.1,2.8000000000000003,1.0,0.12201443674083196,0.00047924571428571423
411,0.1,2.8000000000000003,2.0,0.32388651340842733,0.00036390857142857137
412,0.1,2.8000000000000003,3.0,0.49948384479530783,0.00024857142857142857
413,0.1,2.8000000000000003,4.0,0.6004084511276587,0.0001332342857142857
414,0.1,2.9000000000000004,1.0,0.12137348056229105,0.0004752685714285714
415,0.1,2.9000000000000004,2.0,0.31901450986115637,0.0003559542857142857
416,0.1,2.9000000000000004,3.0,0.48587149264083057,0.00023663999999999993
417,0.1,2.9000000000000004,4.0,0.5746457440162288,0.00011732571428571423
418,0.1,3.0000000000000004,1.0,0.1207393058801519,0.00047129142857142855
419,0.1,3.0000000000000004,2.0,0.3142008110786407,0.00034799999999999995
420,0.1,3.0000000000000004,3.0,0.4725063297814526,0.00022470857142857135
421,0.1,3.0000000000000004,4.0,0.549580765480524,0.0001014171428571428
422,0.1,3.1,1.0,0.12011155714446412,0.0004673142857142857
423,0.1,3.1,2.0,0.30944396154642323,0.00034004571428571426
424,0.1,3.1,3.0,0.45938428870152465,0.00021277714285714282
425,0.1,3.1,4.0,0.5252031026541176,8.550857142857143e-05
426,0.1,3.2,1.0,0.1194899122623733,0.0004633371428571428
427,0.1,3.2,2.0,0.30474262914806743,0.0003320914285714285
428,0.1,3.2,3.0,0.4465015713523016,0.00020084571428571424
429,0.1,3.2,4.0,0.5015027938156752,6.959999999999996e-05
430,0.1,3.3000000000000003,1.0,0.11887407848839111,0.00045935999999999997
431,0.1,3.3000000000000003,2.0,0.30009559028152627,0.00032413714285714284
432,0.1,3.3000000000000003,3.0,0.4338546166932188,0.00018891428571428571
433,0.1,3.4000000000000004,1.0,0.11826378892831184,0.00045538285714285707
434,0.1,3.4000000000000004,2.0,0.2955017171712391,0.0003161828571428571
435,0.1,3.4000000000000004,3.0,0.42144007294400154,0.00017698285714285713
436,0.1,3.5000000000000004,1.0,0.11765879954991,0.0004514057142857142
437,0.1,3.5000000000000004,2.0,0.29095996699651266,0.00030822857142857136
438,0.1,3.5000000000000004,3.0,0.40925477373946917,0.0001650514285714285
439,0.1,3.6,1.0,0.11705888661466145,0.0004474285714285714
440,0.1,3.6,2.0,0.2864693725312864,0.0003002742857142857
441,0.1,3.6,3.0,0.39729571753669934,0.00015311999999999997
442,0.1,3.7,1.0,0.11646384446120459,0.00044345142857142854
443,0.1,3.7,2.0,0.2820290340486183,0.00029232
444,0.1,3.7,3.0,0.3855600497476861,0.00014118857142857144
445,0.1,3.8000000000000003,1.0,0.11587348358421197,0.0004394742857142857
446,0.1,3.8000000000000003,2.0,0.2776381122890755,0.00028436571428571425
447,0.1,3.8000000000000003,3.0,0.3740450471679191,0.0001292571428571428
448,0.1,3.9000000000000004,1.0,0.11528762896259849,0.00043549714285714286
449,0.1,3.9000000000000004,2.0,0.27329582232855837,0.00027641142857142857
450,0.1,3.9000000000000004,3.0,0.3627481043485209,0.00011732571428571428
451,0.1,4.0,1.0,0.11470611859916824,0.00043152
452,0.1,4.0,2.0,0.2690014282100841,0.0002684571428571429
453,0.1,4.0,3.0,0.35166672162127677,0.00010539428571428575
454,0.1,4.1,1.0,0.11412880224036073,0.0004275428571428572
455,0.1,4.1,2.0,0.26475423822735494,0.0002605028571428572
456,0.1,4.1,3.0,0.3407984945354915,9.346285714285723e-05
457,0.1,4.2,1.0,0.11355554025004895,0.0004235657142857143
458,0.1,4.2,2.0,0.2605536007667485,0.00025254857142857146
459,0.1,4.3,1.0,0.11298620261563627,0.00041958857142857143
460,0.1,4.3,2.0,0.25639890062965515,0.0002445942857142858
461,0.1,4.3999999999999995,1.0,0.11242066806820283,0.0004156114285714286
462,0.1,4.3999999999999995,2.0,0.2522895557695751,0.0002366400000000001
463,0.1,4.5,1.0,0.11185882330132554,0.0004116342857142857
464,0.1,4.5,2.0,0.24822501438863837,0.0002286857142857143
465,0.1,4.6,1.0,0.11130056227556151,0.00040765714285714285
466,0.1,4.6,2.0,0.24420475234666392,0.00022073142857142861
467,0.1,4.7,1.0,0.11074578559754697,0.00040368
468,0.1,4.7,2.0,0.24022827084288648,0.00021277714285714288
469,0.1,4.8,1.0,0.11019439996428995,0.00039970285714285717
470,0.1,4.8,2.0,0.23629509433630766,0.0002048228571428572
471,0.1,4.9,1.0,0.10964631766459706,0.00039572571428571427
472,0.1,4.9,2.0,0.23240476867550683,0.00019686857142857145
473,0.2,0.1,1.0,0.1349943571609989,0.0002903314285714286
474,0.2,0.1,2.0,0.4524650070250856,0.0002843657142857143
475,0.2,0.1,3.0,0.9085634506583161,0.00027840000000000005
476,0.2,0.1,4.0,1.4789845373576094,0.00027243428571428573
477,0.2,0.1,5.0,2.145695868038062,0.00026646857142857146
478,0.2,0.1,6.0,2.8940124680556916,0.00026050285714285715
479,0.2,0.1,7.0,3.7113998642680364,0.0002545371428571429
480,0.2,0.1,8.0,4.586858991798828,0.0002485714285714286
481,0.2,0.1,9.0,5.510565227003759,0.00024260571428571433
482,0.2,0.1,10.0,6.473636855833847,0.00023664000000000004
483,0.2,0.1,11.0,7.467976691794578,0.00023067428571428575
484,0.2,0.1,12.0,8.486158288867175,0.00022470857142857146
485,0.2,0.1,13.0,9.521340964536213,0.0002187428571428572
486,0.2,0.1,14.0,10.567204310083254,0.00021277714285714288
487,0.2,0.1,15.0,11.617896383542845,0.0002068114285714286
488,0.2,0.1,16.0,12.667991811876819,0.00020084571428571432
489,0.2,0.1,17.0,13.712457259412613,0.00019488000000000003
490,0.2,0.1,18.0,14.746622495709326,0.00018891428571428577
491,0.2,0.1,19.0,15.766155802629017,0.00018294857142857145
492,0.2,0.1,20.0,16.767042801008373,0.0001769828571428572
493,0.2,0.1,21.0,17.745568012311804,0.0001710171428571429
494,0.2,0.1,22.0,18.698298636473144,0.0001650514285714286
495,0.2,0.1,23.0,19.622070146527086,0.00015908571428571432
496,0.2,0.1,24.0,20.51397338814842,0.00015312000000000002
497,0.2,0.1,25.0,21.37134293740855,0.00014715428571428576
498,0.2,0.1,26.0,22.19174651933081,0.00014118857142857147
499,0.2,0.1,27.0,22.97297532755924,0.00013522285714285718
500,0.2,0.1,28.0,23.71303511470205,0.0001292571428571429
501,0.2,0.1,29.0,24.410137945828442,0.0001232914285714286
502,0.2,0.1,30.0,25.062694525737996,0.00011732571428571434
503,0.2,0.1,31.0,25.669307025113103,0.00011136000000000005
504,0.2,0.1,32.0,26.228762342340964,0.00010539428571428575
505,0.2,0.1,33.0,26.74002574727246,9.942857142857146e-05
506,0.2,0.1,34.0,27.20223486093928,9.346285714285717e-05
507,0.2,0.1,35.0,27.61469393163495,8.749714285714291e-05
508,0.2,0.1,36.0,27.976868373053215,8.153142857142862e-05
509,0.2,0.1,37.0,28.288379534582244,7.556571428571433e-05
510,0.2,0.1,38.0,28.548999677539385,6.960000000000004e-05
511,0.2,0.1,39.0,28.75864713423243,6.363428571428575e-05
512,0.2,0.1,40.0,28.917381629349862,5.7668571428571484e-05
513,0.2,0.1,41.0,29.02539974539959,5.170285714285717e-05
514,0.2,0.1,42.0,29.08303051579865,4.57371428571429e-05
515,0.2,0.1,43.0,29.09073113081824,3.977142857142864e-05
516,0.2,0.1,44.0,29.04908274295363,3.380571428571432e-05
517,0.2,0.1,45.0,28.958786359452123,2.784000000000006e-05
518,0.2,0.1,46.0,28.82065881072164,2.187428571428574e-05
519,0.2,0.1,47.0,28.63562878418363,1.5908571428571478e-05
520,0.2,0.1,48.0,28.404732913843805,9.94285714285716e-06
521,0.2,0.1,49.0,28.12911191644975,3.9771428571428965e-06
522,0.2,0.2,1.0,0.13168353164869126,0.00028834285714285715
523,0.2,0.2,2.0,0.4377555573795108,0.00028038857142857147
524,0.2,0.2,3.0,0.8716590490682201,0.00027243428571428573
525,0.2,0.2,4.0,1.4067289840150168,0.00026448000000000004
526,0.2,0.2,5.0,2.022915595607709,0.0002565257142857143
527,0.2,0.2,6.0,2.7038130418654345,0.0002485714285714286
528,0.2,0.2,7.0,3.435428001834208,0.00024061714285714288
529,0.2,0.2,8.0,4.205538721087329,0.0002326628571428572
530,0.2,0.2,9.0,5.0033139076341016,0.00022470857142857146
531,0.2,0.2,10.0,5.819064951005716,0.00021675428571428577
532,0.2,0.2,11.0,6.644074027670519,0.00020880000000000003
533,0.2,0.2,12.0,7.470468793190891,0.00020084571428571432
534,0.2,0.2,13.0,8.291127376072364,0.0001928914285714286
535,0.2,0.2,14.0,9.099604002938518,0.0001849371428571429
536,0.2,0.2,15.0,9.89006920153862,0.0001769828571428572
537,0.2,0.2,16.0,10.657260625078916,0.00016902857142857148
538,0.2,0.2,17.0,11.396441817067497,0.00016107428571428576
539,0.2,0.2,18.0,12.10336704382701,0.00015312000000000005
540,0.2,0.2,19.0,12.774250851381113,0.00014516571428571434
541,0.2,0.2,20.0,13.405741360882656,0.00013721142857142863
542,0.2,0.2,21.0,13.994896564319973,0.00012925714285714292
543,0.2,0.2,22.0,14.539163057601828,0.0001213028571428572
544,0.2,0.2,23.0,15.036356774837227,0.0001133485714285715
545,0.2,0.2,24.0,15.484645380824379,0.00010539428571428575
546,0.2,0.2,25.0,15.88253204839947,9.744000000000004e-05
547,0.2,0.2,26.0,16.228840400068133,8.948571428571433e-05
548,0.2,0.2,27.0,16.522700433842463,8.153142857142862e-05
549,0.2,0.2,28.0,16.763535284640607,7.357714285714291e-05
550,0.2,0.2,29.0,16.95104869724847,6.56228571428572e-05
551,0.2,0.2,30.0,17.085213106330425,5.7668571428571484e-05
552,0.2,0.2,31.0,17.16625823450167,4.97142857142858e-05
553,0.2,0.2,32.0,17.19466013192031,4.176000000000006e-05
554,0.2,0.2,33.0,17.171130590877727,3.380571428571432e-05
555,0.2,0.2,34.0,17.096606876957097,2.5851428571428638e-05
556,0.2,0.2,35.0,16.972241724865032,1.78971428571429e-05
557,0.2,0.2,36.0,16.799393552306306,9.942857142857214e-06
558,0.2,0.30000000000000004,1.0,0.12956643930228662,0.00028635428571428573
559,0.2,0.30000000000000004,2.0,0.4271684643115465,0.0002764114285714286
560,0.2,0.30000000000000004,3.0,0.8433506536204971,0.00026646857142857146
561,0.2,0.30000000000000004,4.0,1.3491125799733161,0.0002565257142857143
562,0.2,0.30000000000000004,5.0,1.9225081191083149,0.0002465828571428572
563,0.2,0.30000000000000004,6.0,2.5455994966629523,0.00023664000000000004
564,0.2,0.30000000000000004,7.0,3.2031779972417462,0.0002266971428571429
565,0.2,0.30000000000000004,8.0,3.8820890191814006,0.00021675428571428577
566,0.2,0.30000000000000004,9.0,4.570825091857695,0.0002068114285714286
567,0.2,0.30000000000000004,10.0,5.259257365808306,0.00019686857142857148
568,0.2,0.30000000000000004,11.0,5.938446463815353,0.00018692571428571435
569,0.2,0.30000000000000004,12.0,6.6005023725888625,0.0001769828571428572
570,0.2,0.30000000000000004,13.0,7.238476430439597,0.00016704000000000005
571,0.2,0.30000000000000004,14.0,7.846275293826196,0.00015709714285714292
572,0.2,0.30000000000000004,15.0,8.418590514609395,0.00014715428571428576
573,0.2,0.30000000000000004,16.0,8.950839542339775,0.00013721142857142863
574,0.2,0.30000000000000004,17.0,9.439115298928884,0.0001272685714285715
575,0.2,0.30000000000000004,18.0,9.88014232056949,0.00011732571428571434
576,0.2,0.30000000000000004,19.0,10.27123801926364,0.0001073828571428572
577,0.2,0.30000000000000004,20.0,10.610277993896162,9.744000000000007e-05
578,0.2,0.30000000000000004,21.0,10.89566458305277,8.749714285714291e-05
579,0.2,0.30000000000000004,22.0,11.126298037978195,7.755428571428578e-05
580,0.2,0.30000000000000004,23.0,11.301549828799287,6.761142857142864e-05
581,0.2,0.30000000000000004,24.0,11.421237696236851,5.7668571428571484e-05
582,0.2,0.30000000000000004,25.0,11.485602134939956,4.772571428571438e-05
583,0.2,0.30000000000000004,26.0,11.49528405032853,3.778285714285722e-05
584,0.2,0.30000000000000004,27.0,11.451303373246528,2.784000000000006e-05
585,0.2,0.30000000000000004,28.0,11.355038449167502,1.7897142857142953e-05
586,0.2,0.30000000000000004,29.0,11.20820604352653,7.954285714285793e-06
587,0.2,0.4,1.0,0.12793376874627452,0.0002843657142857143
588,0.2,0.4,2.0,0.4182863327141714,0.00027243428571428573
589,0.2,0.4,3.0,0.8187002758953205,0.00026050285714285715
590,0.2,0.4,4.0,1.2979542415624925,0.0002485714285714286
591,0.2,0.4,5.0,1.832386420479663,0.00023664000000000004
592,0.2,0.4,6.0,2.4027591558327996,0.00022470857142857146
593,0.2,0.4,7.0,2.9929236191992135,0.00021277714285714288
594,0.2,0.4,8.0,3.589105165863077,0.00020084571428571432
595,0.2,0.4,9.0,4.179465917459126,0.00018891428571428577
596,0.2,0.4,10.0,4.753811594838375,0.0001769828571428572
597,0.2,0.4,11.0,5.303381556428575,0.0001650514285714286
598,0.2,0.4,12.0,5.820690556442069,0.00015312000000000002
599,0.2,0.4,13.0,6.29940452891028,0.00014118857142857147
600,0.2,0.4,14.0,6.7342397726896674,0.0001292571428571429
601,0.2,0.4,15.0,7.120878809806242,0.00011732571428571434
602,0.2,0.4,16.0,7.455898466930425,0.00010539428571428575
603,0.2,0.4,17.0,7.736707125617865,9.346285714285717e-05
604,0.2,0.4,18.0,7.961488977062952,8.153142857142862e-05
605,0.2,0.4,19.0,8.129153703932746,6.960000000000004e-05
606,0.2,0.4,20.0,8.23929040970727,5.7668571428571484e-05
607,0.2,0.4,21.0,8.292124892074066,4.57371428571429e-05
608,0.2,0.4,22.0,8.288479552226837,3.380571428571432e-05
609,0.2,0.4,23.0,8.22973537205311,2.187428571428574e-05
610,0.2,0.4,24.0,8.117795492648723,9.94285714285716e-06
611,0.2,0.5,1.0,0.12656562012664943,0.0002823771428571429
612,0.2,0.5,2.0,0.4103563338074117,0.0002684571428571429
613,0.2,0.5,3.0,0.7961626104287451,0.0002545371428571429
614,0.2,0.5,4.0,1.2506800101419837,0.0002406171428571429
615,0.2,0.5,5.0,1.7487248510194031,0.0002266971428571429
616,0.2,0.5,6.0,2.2699984405864786,0.0002127771428571429
617,0.2,0.5,7.0,2.7976888427320628,0.00019885714285714293
618,0.2,0.5,8.0,3.3177112112505847,0.00018493714285714293
619,0.2,0.5,9.0,3.81823536875748,0.00017101714285714292
620,0.2,0.5,10.0,4.289363819119699,0.00015709714285714292
621,0.2,0.5,11.0,4.72289703295103,0.00014317714285714292
622,0.2,0.5,12.0,5.112153244054124,0.00012925714285714292
623,0.2,0.5,13.0,5.451824237174003,0.00011533714285714291
624,0.2,0.5,14.0,5.737855936416401,0.00010141714285714294
625,0.2,0.5,15.0,5.967346658622765,8.749714285714294e-05
626,0.2,0.5,16.0,6.13845827273589,7.357714285714293e-05
627,0.2,0.5,17.0,6.250336965930048,5.965714285714293e-05
628,0.2,0.5,18.0,6.303041248585959,4.573714285714296e-05
629,0.2,0.5,19.0,6.297475442804711,3.1817142857142955e-05
630,0.2,0.5,20.0,6.235327311662666,1.7897142857142953e-05
631,0.2,0.6,1.0,0.12536467750488267,0.00028038857142857147
632,0.2,0.6,2.0,0.4030438455561617,0.00026448000000000004
633,0.2,0.6,3.0,0.7750474125108568,0.0002485714285714286
634,0.2,0.6,4.0,1.2061336446654534,0.0002326628571428572
635,0.2,0.6,5.0,1.6697934515821728,0.00021675428571428577
636,0.2,0.6,6.0,2.1449047361425033,0.00020084571428571432
637,0.2,0.6,7.0,2.614264638434099,0.0001849371428571429
638,0.2,0.6,8.0,3.063779377515404,0.00016902857142857148
639,0.2,0.6,9.0,3.481951904502324,0.00015312000000000005
640,0.2,0.6,10.0,3.8595264429095377,0.00013721142857142863
641,0.2,0.6,11.0,4.189224481351803,0.0001213028571428572
642,0.2,0.6,12.0,4.465538073240906,0.00010539428571428575
643,0.2,0.6,13.0,4.684561015747575,8.948571428571433e-05
644,0.2,0.6,14.0,4.843846079835844,7.357714285714291e-05
645,0.2,0.6,15.0,4.942280678717862,5.7668571428571484e-05
646,0.2,0.6,16.0,4.979975835602041,4.176000000000006e-05
647,0.2,0.6,17.0,4.958164828177885,2.5851428571428638e-05
648,0.2,0.6,18.0,4.879108848205071,9.942857142857214e-06
649,0.2,0.7000000000000001,1.0,0.12427926143290084,0.00027840000000000005
650,0.2,0.7000000000000001,2.0,0.39617038566512547,0.00026050285714285715
651,0.2,0.7000000000000001,3.0,0.7549846202102468,0.0002426057142857143
652,0.2,0.7000000000000001,4.0,1.1636913807457874,0.00022470857142857146
653,0.2,0.7000000000000001,5.0,1.5946517996057241,0.0002068114285714286
654,0.2,0.7000000000000001,6.0,2.026154186892361,0.00018891428571428574
655,0.2,0.7000000000000001,7.0,2.4408700059452557,0.00017101714285714287
656,0.2,0.7000000000000001,8.0,2.824987376212801,0.00015312000000000002
657,0.2,0.7000000000000001,9.0,3.1676533539118172,0.00013522285714285718
658,0.2,0.7000000000000001,10.0,3.460579703058452,0.00011732571428571431
659,0.2,0.7000000000000001,11.0,3.697744288861311,9.942857142857144e-05
660,0.2,0.7000000000000001,12.0,3.8751524446317873,8.153142857142859e-05
661,0.2,0.7000000000000001,13.0,3.990637870512821,6.363428571428575e-05
662,0.2,0.7000000000000001,14.0,4.043690493353645,4.573714285714285e-05
663,0.2,0.7000000000000001,15.0,4.035303084589363,2.7840000000000005e-05
664,0.2,0.7000000000000001,16.0,3.967830986012364,9.94285714285716e-06
665,0.2,0.8,1.0,0.12327862459026241,0.0002764114285714286
666,0.2,0.8,2.0,0.38962928879643155,0.0002565257142857143
667,0.2,0.8,3.0,0.7357518648257809,0.00023664000000000004
668,0.2,0.8,4.0,1.1229757975304504,0.00021675428571428577
669,0.2,0.8,5.0,1.5227258308022653,0.00019686857142857148
670,0.2,0.8,6.0,1.912929639299802,0.0001769828571428572
671,0.2,0.8,7.0,2.276390457326967,0.00015709714285714292
672,0.2,0.8,8.0,2.5998578805367925,0.00013721142857142863
673,0.2,0.8,9.0,2.8734186762287854,0.00011732571428571434
674,0.2,0.8,10.0,3.090057701360532,9.744000000000007e-05
675,0.2,0.8,11.0,3.2453184498638286,7.755428571428578e-05
676,0.2,0.8,12.0,3.337025924166549,5.7668571428571484e-05
677,0.2,0.8,13.0,3.3650502225251775,3.778285714285722e-05
678,0.2,0.8,14.0,3.3310973593609616,1.7897142857142953e-05
679,0.2,0.9,1.0,0.12234298291811242,0.0002744228571428572
680,0.2,0.9,2.0,0.38335160787718975,0.00025254857142857146
681,0.2,0.9,3.0,0.7172045671925699,0.00023067428571428575
682,0.2,0.9,4.0,1.0837395993386065,0.00020880000000000003
683,0.2,0.9,5.0,1.4536355627331494,0.00018692571428571432
684,0.2,0.9,6.0,1.8046831252649767,0.0001650514285714286
685,0.2,0.9,7.0,2.120066508119719,0.0001431771428571429
686,0.2,0.9,8.0,2.387364601955472,0.00012130285714285718
687,0.2,0.9,9.0,2.5978834390496206,9.942857142857146e-05
688,0.2,0.9,10.0,2.7461652373205636,7.755428571428575e-05
689,0.2,0.9,11.0,2.829600710650219,5.5680000000000036e-05
690,0.2,0.9,12.0,2.848105472204278,3.380571428571432e-05
691,0.2,0.9,13.0,2.803837518485645,1.1931428571428581e-05
692,0.2,1.0,1.0,0.12145885307970686,0.00027243428571428573
693,0.2,1.0,2.0,0.3772901325377593,0.0002485714285714286
694,0.2,1.0,3.0,0.6992431045853779,0.00022470857142857146
695,0.2,1.0,4.0,1.0458109085769252,0.00020084571428571435
696,0.2,1.0,5.0,1.387113815130874,0.0001769828571428572
697,0.2,1.0,6.0,1.70102353756275,0.00015312000000000005
698,0.2,1.0,7.0,1.971345995679143,0.00012925714285714292
699,0.2,1.0,8.0,2.1867450417853878,0.00010539428571428578
700,0.2,1.0,9.0,2.3400088318315175,8.153142857142865e-05
701,0.2,1.0,10.0,2.4274988628472514,5.766857142857151e-05
702,0.2,1.0,11.0,2.4487052595888104,3.3805714285714376e-05
703,0.2,1.1,1.0,0.1206166314437568,0.0002704457142857143
704,0.2,1.1,2.0,0.3714110735728081,0.0002445942857142858
705,0.2,1.1,3.0,0.6817956906199591,0.0002187428571428572
706,0.2,1.1,4.0,1.0090646772803262,0.0001928914285714286
707,0.2,1.1,5.0,1.3229636385531913,0.00016704000000000003
708,0.2,1.1,6.0,1.6016576576948247,0.00014118857142857147
709,0.2,1.1,7.0,1.829806345325972,0.00011533714285714291
710,0.2,1.1,8.0,1.9974016504863958,8.948571428571433e-05
711,0.2,1.1,9.0,2.0989593322207356,6.363428571428575e-05
712,0.2,1.1,10.0,2.1328985369685873,3.7782857142857164e-05
713,0.2,1.2000000000000002,1.0,0.11980923442735342,0.0002684571428571429
714,0.2,1.2000000000000002,2.0,0.36568938329690553,0.00024061714285714288
715,0.2,1.2000000000000002,3.0,0.6648087203300644,0.0002127771428571429
716,0.2,1.2000000000000002,4.0,0.9734065291623385,0.0001849371428571429
717,0.2,1.2000000000000002,5.0,1.261034198187743,0.0001570971428571429
718,0.2,1.2000000000000002,6.0,1.5063566670306887,0.00012925714285714292
719,0.2,1.2000000000000002,7.0,1.6951103075535783,0.00010141714285714291
720,0.2,1.2000000000000002,8.0,1.8188453674205216,7.357714285714291e-05
721,0.2,1.2000000000000002,9.0,1.8740325447189403,4.57371428571429e-05
722,0.2,1.2000000000000002,10.0,1.8613620746063817,1.78971428571429e-05
723,0.2,1.3000000000000003,1.0,0.11903128669571716,0.00026646857142857146
724,0.2,1.3000000000000003,2.0,0.3601059557861973,0.00023664000000000004
725,0.2,1.3000000000000003,3.0,0.6482409815376448,0.0002068114285714286
726,0.2,1.3000000000000003,4.0,0.9387630507261231,0.0001769828571428572
727,0.2,1.3000000000000003,5.0,1.201206249324778,0.00014715428571428573
