,L,L_str,R,R_str,V(out),W
176,4.832930238571752,4.832930238571752u,335.9818286283781,335.9818286283781,0.003430464,0.0002103251
177,4.832930238571752,4.832930238571752u,483.2930238571752,483.2930238571752,0.0022424392,0.00018967138
178,4.832930238571752,4.832930238571752u,695.1927961775606,695.1927961775606,0.0042452933,0.00019133522
179,4.832930238571752,4.832930238571752u,1000.0,1000.0,0.005332173,0.0001633752
180,7.847599703514611,7.847599703514611u,1.0,1.0,0.13474505,-1.006852e-05
181,7.847599703514611,7.847599703514611u,1.4384498882876628,1.4384498882876628,0.13543037,-4.530621e-06
182,7.847599703514611,7.847599703514611u,2.0691380811147897,2.0691380811147897,0.13566561,-1.0418158e-05
183,7.847599703514611,7.847599703514611u,2.976351441631318,2.976351441631318,0.13343313,1.430929e-07
184,7.847599703514611,7.847599703514611u,4.281332398719393,4.281332398719393,0.12296448,-6.1937512e-06
185,7.847599703514611,7.847599703514611u,6.158482110660264,6.158482110660264,0.10633918,3.3327271e-06
186,7.847599703514611,7.847599703514611u,8.858667904100825,8.858667904100825,0.10157858,3.423098e-06
187,7.847599703514611,7.847599703514611u,12.742749857031335,12.742749857031335,0.11584121,7.145654e-06
188,7.847599703514611,7.847599703514611u,18.329807108324356,18.329807108324356,0.095413275,1.6040116e-05
189,7.847599703514611,7.847599703514611u,26.366508987303583,26.366508987303583,0.080637805,4.0149724e-05
190,7.847599703514611,7.847599703514611u,37.926901907322495,37.926901907322495,0.05653932,3.719947e-05
191,7.847599703514611,7.847599703514611u,54.55594781168517,54.55594781168517,0.03903594,5.498144e-05
192,7.847599703514611,7.847599703514611u,78.47599703514611,78.47599703514611,0.028182486,4.842267e-05
193,7.847599703514611,7.847599703514611u,112.88378916846884,112.88378916846884,0.018997595,8.544266e-05
194,7.847599703514611,7.847599703514611u,162.3776739188721,162.3776739188721,0.010387449,9.477652e-05
195,7.847599703514611,7.847599703514611u,233.57214690901213,233.57214690901213,0.004357745,0.00011767151
196,7.847599703514611,7.847599703514611u,335.9818286283781,335.9818286283781,0.002360115,0.00013471801
197,7.847599703514611,7.847599703514611u,483.2930238571752,483.2930238571752,0.006451526,0.0001572055
198,7.847599703514611,7.847599703514611u,695.1927961775606,695.1927961775606,0.0052770777,0.00014578771
199,7.847599703514611,7.847599703514611u,1000.0,1000.0,0.0063836006,0.00014218352
200,12.742749857031335,12.742749857031335u,1.0,1.0,0.22587869,-2.1371256e-06
201,12.742749857031335,12.742749857031335u,1.4384498882876628,1.4384498882876628,0.22498977,-2.2035383e-06
202,12.742749857031335,12.742749857031335u,2.0691380811147897,2.0691380811147897,0.22131324,-9.441733e-06
203,12.742749857031335,12.742749857031335u,2.976351441631318,2.976351441631318,0.20792118,-1.8197034e-05
204,12.742749857031335,12.742749857031335u,4.281332398719393,4.281332398719393,0.20787701,-1.4142877e-05
205,12.742749857031335,12.742749857031335u,6.158482110660264,6.158482110660264,0.20360525,-1.0467865e-05
206,12.742749857031335,12.742749857031335u,8.858667904100825,8.858667904100825,0.18547678,-9.047789e-06
207,12.742749857031335,12.742749857031335u,12.742749857031335,12.742749857031335,0.15484066,-6.441926e-06
208,12.742749857031335,12.742749857031335u,18.329807108324356,18.329807108324356,0.12988658,-2.256459e-07
209,12.742749857031335,12.742749857031335u,26.366508987303583,26.366508987303583,0.10769419,2.3569562e-06
210,12.742749857031335,12.742749857031335u,37.926901907322495,37.926901907322495,0.0895037,1.3913231e-05
211,12.742749857031335,12.742749857031335u,54.55594781168517,54.55594781168517,0.06735009,2.101971e-05
212,12.742749857031335,12.742749857031335u,78.47599703514611,78.47599703514611,0.053871702,4.2980737e-05
213,12.742749857031335,12.742749857031335u,112.88378916846884,112.88378916846884,0.03471464,4.2843778e-05
214,12.742749857031335,12.742749857031335u,162.3776739188721,162.3776739188721,0.02730548,5.287751e-05
215,12.742749857031335,12.742749857031335u,233.57214690901213,233.57214690901213,0.017311309,8.0667145e-05
216,12.742749857031335,12.742749857031335u,335.9818286283781,335.9818286283781,0.011371032,0.0001015288
217,12.742749857031335,12.742749857031335u,483.2930238571752,483.2930238571752,0.010933423,0.000116639705
218,12.742749857031335,12.742749857031335u,695.1927961775606,695.1927961775606,0.009244454,0.00011176135
219,12.742749857031335,12.742749857031335u,1000.0,1000.0,0.007987168,0.00011467858
220,20.6913808111479,20.6913808111479u,1.0,1.0,0.30784303,-2.6342224e-05
221,20.6913808111479,20.6913808111479u,1.4384498882876628,1.4384498882876628,0.30762836,-2.7771e-05
222,20.6913808111479,20.6913808111479u,2.0691380811147897,2.0691380811147897,0.3066805,-2.4183142e-05
