,L,L_str,R,R_str,V(out),W
2725,112.42100350620862,112.42100350620862u,18.671810912919206,18.671810912919206,0.58821976,0.0018749863
2726,112.42100350620862,112.42100350620862u,20.991037201085547,20.991037201085547,0.5811414,0.0017161453
2727,112.42100350620862,112.42100350620862u,23.59833466782195,23.59833466782195,0.57040054,0.0016336866
2728,112.42100350620862,112.42100350620862u,26.529484644318973,26.529484644318973,0.55763966,0.0016267489
2729,112.42100350620862,112.42100350620862u,29.824712862168912,29.824712862168912,0.546093,0.0015264993
2730,112.42100350620862,112.42100350620862u,33.52924149249558,33.52924149249558,0.5309565,0.0014964618
2731,112.42100350620862,112.42100350620862u,37.69390975388362,37.69390975388362,0.51502955,0.0014052783
2732,112.42100350620862,112.42100350620862u,42.37587160604063,42.37587160604063,0.4984303,0.0013524576
2733,112.42100350620862,112.42100350620862u,47.63938010401343,47.63938010401343,0.48003215,0.0012990253
2734,112.42100350620862,112.42100350620862u,53.55666917706899,53.55666917706899,0.46047306,0.0012028714
2735,112.42100350620862,112.42100350620862u,60.208944933361316,60.208944933361316,0.4398167,0.0012301552
2736,112.42100350620862,112.42100350620862u,67.68750009458535,67.68750009458535,0.41765577,0.0011644172
2737,112.42100350620862,112.42100350620862u,76.0949668545988,76.0949668545988,0.39511457,0.001075087
2738,112.42100350620862,112.42100350620862u,85.54672535565685,85.54672535565685,0.37136328,0.000990826
2739,112.42100350620862,112.42100350620862u,96.17248711152965,96.17248711152965,0.34668416,0.00092434447
2740,112.42100350620862,112.42100350620862u,108.11807510766077,108.11807510766077,0.32172874,0.00080522656
2741,112.42100350620862,112.42100350620862u,121.54742500762872,121.54742500762872,0.2973106,0.0008228473
2742,112.42100350620862,112.42100350620862u,136.64483492953258,136.64483492953258,0.27317983,0.0008005805
2743,112.42100350620862,112.42100350620862u,153.6174946671828,153.6174946671828,0.24942894,0.000725551
2744,112.42100350620862,112.42100350620862u,172.6983290659436,172.6983290659436,0.22706242,0.00062794256
2745,112.42100350620862,112.42100350620862u,194.14919457438816,194.14919457438816,0.2054796,0.000611159
2746,112.42100350620862,112.42100350620862u,218.26447283974872,218.26447283974872,0.18567696,0.0005027011
2747,112.42100350620862,112.42100350620862u,245.37511066398193,245.37511066398193,0.16744384,0.00055744
2748,112.42100350620862,112.42100350620862u,275.85316176291843,275.85316176291843,0.15081225,0.0005159854
2749,112.42100350620862,112.42100350620862u,310.1168926574779,310.1168926574779,0.13540526,0.0004744146
2750,112.42100350620862,112.42100350620862u,348.63652276780874,348.63652276780874,0.12161893,0.0004290752
2751,112.42100350620862,112.42100350620862u,391.94067748472213,391.94067748472213,0.10919096,0.00039114547
2752,112.42100350620862,112.42100350620862u,440.6236427773573,440.6236427773573,0.09793625,0.00036584234
2753,112.42100350620862,112.42100350620862u,495.3535208959175,495.3535208959175,0.08773083,0.00033371645
2754,112.42100350620862,112.42100350620862u,556.8813990945273,556.8813990945273,0.07875822,0.0003049335
2755,112.42100350620862,112.42100350620862u,626.0516572014822,626.0516572014822,0.070573345,0.00026825946
2756,112.42100350620862,112.42100350620862u,703.8135554931562,703.8135554931562,0.06323128,0.00024767534
2757,112.42100350620862,112.42100350620862u,791.2342618981327,791.2342618981327,0.056741964,0.0002254015
2758,112.42100350620862,112.42100350620862u,889.5134973108236,889.5134973108236,0.05092832,0.00020906806
2759,112.42100350620862,112.42100350620862u,1000.0,1000.0,0.045620702,0.00019417838
2760,131.41473626117568,131.41473626117568u,1.0,1.0,0.61821866,0.0043819286
2761,131.41473626117568,131.41473626117568u,1.1242100350620865,1.1242100350620865,0.6181687,0.0043316134
2762,131.41473626117568,131.41473626117568u,1.263848202934298,1.263848202934298,0.6181148,0.0043931794
2763,131.41473626117568,131.41473626117568u,1.4208308325339223,1.4208308325339223,0.6170742,0.0047714645
2764,131.41473626117568,131.41473626117568u,1.5973122800602544,1.5973122800602544,0.6192225,0.0051530036
2765,131.41473626117568,131.41473626117568u,1.7957144943716399,1.7957144943716399,0.62015784,0.0048942957
2766,131.41473626117568,131.41473626117568u,2.0187602546790386,2.0187602546790386,0.6192719,0.00446371
2767,131.41473626117568,131.41473626117568u,2.269510536694669,2.269510536694669,0.61612314,0.0047771786
2768,131.41473626117568,131.41473626117568u,2.5514065200312888,2.5514065200312888,0.61882985,0.0047656936
2769,131.41473626117568,131.41473626117568u,2.868316813342011,2.868316813342011,0.61722213,0.0051385346
2770,131.41473626117568,131.41473626117568u,3.2245905452963948,3.2245905452963948,0.6216696,0.0045544896
2771,131.41473626117568,131.41473626117568u,3.6251170499885332,3.6251170499885332,0.6207504,0.0043201917
2772,131.41473626117568,131.41473626117568u,4.075392965871777,4.075392965871777,0.6191673,0.0043297634
2773,131.41473626117568,131.41473626117568u,4.581597669054491,4.581597669054491,0.61850387,0.0037657628
2774,131.41473626117568,131.41473626117568u,5.150678076168124,5.150678076168124,0.6191309,0.0037104893
2775,131.41473626117568,131.41473626117568u,5.790443980602488,5.790443980602488,0.6171738,0.0033753538
2776,131.41473626117568,131.41473626117568u,6.50967523045817,6.50967523045817,0.6163657,0.0033398413
2777,131.41473626117568,131.41473626117568u,7.318242219076176,7.318242219076176,0.609794,0.0031581174
2778,131.41473626117568,131.41473626117568u,8.22724134170047,8.22724134170047,0.6119752,0.0029739938
2779,131.41473626117568,131.41473626117568u,9.249147277217336,9.249147277217336,0.60864115,0.0027851083
2780,131.41473626117568,131.41473626117568u,10.3979841848149,10.3979841848149,0.6082921,0.0027427513
2781,131.41473626117568,131.41473626117568u,11.689518164985783,11.689518164985783,0.60669744,0.0026750332
2782,131.41473626117568,131.41473626117568u,13.141473626117568,13.141473626117568,0.60452884,0.0022129288
2783,131.41473626117568,131.41473626117568u,14.773776525985111,14.773776525985111,0.596897,0.002181537
2784,131.41473626117568,131.41473626117568u,16.608827826277157,16.608827826277157,0.5997097,0.0018056106
2785,131.41473626117568,131.41473626117568u,18.671810912919206,18.671810912919206,0.5962931,0.001741396
2786,131.41473626117568,131.41473626117568u,20.991037201085547,20.991037201085547,0.59048235,0.0016322976
2787,131.41473626117568,131.41473626117568u,23.59833466782195,23.59833466782195,0.5853394,0.0015674029
2788,131.41473626117568,131.41473626117568u,26.529484644318973,26.529484644318973,0.5754231,0.0015279854
2789,131.41473626117568,131.41473626117568u,29.824712862168912,29.824712862168912,0.56489456,0.0014025223
2790,131.41473626117568,131.41473626117568u,33.52924149249558,33.52924149249558,0.5527753,0.0013584556
2791,131.41473626117568,131.41473626117568u,37.69390975388362,37.69390975388362,0.539014,0.0013345205
2792,131.41473626117568,131.41473626117568u,42.37587160604063,42.37587160604063,0.5236045,0.0012991462
2793,131.41473626117568,131.41473626117568u,47.63938010401343,47.63938010401343,0.50711703,0.0012576566
2794,131.41473626117568,131.41473626117568u,53.55666917706899,53.55666917706899,0.4888974,0.0011900445
2795,131.41473626117568,131.41473626117568u,60.208944933361316,60.208944933361316,0.4697668,0.0011305956
2796,131.41473626117568,131.41473626117568u,67.68750009458535,67.68750009458535,0.44940576,0.0011115508
2797,131.41473626117568,131.41473626117568u,76.0949668545988,76.0949668545988,0.42791563,0.0010647292
2798,131.41473626117568,131.41473626117568u,85.54672535565685,85.54672535565685,0.4052015,0.0010121976
2799,131.41473626117568,131.41473626117568u,96.17248711152965,96.17248711152965,0.38132465,0.0009326537
2800,131.41473626117568,131.41473626117568u,108.11807510766077,108.11807510766077,0.357006,0.0007767024
2801,131.41473626117568,131.41473626117568u,121.54742500762872,121.54742500762872,0.33208367,0.00076211576
2802,131.41473626117568,131.41473626117568u,136.64483492953258,136.64483492953258,0.30742207,0.0006526495
2803,131.41473626117568,131.41473626117568u,153.6174946671828,153.6174946671828,0.28263804,0.00068826333
2804,131.41473626117568,131.41473626117568u,172.6983290659436,172.6983290659436,0.25888193,0.0006634511
2805,131.41473626117568,131.41473626117568u,194.14919457438816,194.14919457438816,0.23601429,0.00056750944
2806,131.41473626117568,131.41473626117568u,218.26447283974872,218.26447283974872,0.21347028,0.00055617804
2807,131.41473626117568,131.41473626117568u,245.37511066398193,245.37511066398193,0.19318254,0.00052010006
2808,131.41473626117568,131.41473626117568u,275.85316176291843,275.85316176291843,0.17441098,0.00050384493
2809,131.41473626117568,131.41473626117568u,310.1168926574779,310.1168926574779,0.15705292,0.000470519
2810,131.41473626117568,131.41473626117568u,348.63652276780874,348.63652276780874,0.14129484,0.00043853777
2811,131.41473626117568,131.41473626117568u,391.94067748472213,391.94067748472213,0.12690379,0.0004003037
2812,131.41473626117568,131.41473626117568u,440.6236427773573,440.6236427773573,0.11406752,0.00037902474
2813,131.41473626117568,131.41473626117568u,495.3535208959175,495.3535208959175,0.10229689,0.0003385114
2814,131.41473626117568,131.41473626117568u,556.8813990945273,556.8813990945273,0.091742754,0.00031315075
2815,131.41473626117568,131.41473626117568u,626.0516572014822,626.0516572014822,0.08232072,0.00027598513
2816,131.41473626117568,131.41473626117568u,703.8135554931562,703.8135554931562,0.07376145,0.00024325492
2817,131.41473626117568,131.41473626117568u,791.2342618981327,791.2342618981327,0.066233896,0.00022806546
2818,131.41473626117568,131.41473626117568u,889.5134973108236,889.5134973108236,0.05941497,0.0001991294
2819,131.41473626117568,131.41473626117568u,1000.0,1000.0,0.053276055,0.00018714444
2820,153.6174946671828,153.6174946671828u,1.0,1.0,0.61609685,0.0037443312
2821,153.6174946671828,153.6174946671828u,1.1242100350620865,1.1242100350620865,0.61589754,0.0038835388
2822,153.6174946671828,153.6174946671828u,1.263848202934298,1.263848202934298,0.61621517,0.004209312
2823,153.6174946671828,153.6174946671828u,1.4208308325339223,1.4208308325339223,0.61635566,0.0047271447
2824,153.6174946671828,153.6174946671828u,1.5973122800602544,1.5973122800602544,0.6168388,0.004038571
2825,153.6174946671828,153.6174946671828u,1.7957144943716399,1.7957144943716399,0.6169966,0.004689347
2826,153.6174946671828,153.6174946671828u,2.0187602546790386,2.0187602546790386,0.6174266,0.0042020595
2827,153.6174946671828,153.6174946671828u,2.269510536694669,2.269510536694669,0.6175642,0.00462467
2828,153.6174946671828,153.6174946671828u,2.5514065200312888,2.5514065200312888,0.6183909,0.0046618846
2829,153.6174946671828,153.6174946671828u,2.868316813342011,2.868316813342011,0.61636615,0.004306373
2830,153.6174946671828,153.6174946671828u,3.2245905452963948,3.2245905452963948,0.6186369,0.0044132182
2831,153.6174946671828,153.6174946671828u,3.6251170499885332,3.6251170499885332,0.6155951,0.003982804
2832,153.6174946671828,153.6174946671828u,4.075392965871777,4.075392965871777,0.6159818,0.0036348319
2833,153.6174946671828,153.6174946671828u,4.581597669054491,4.581597669054491,0.618369,0.0036900667
2834,153.6174946671828,153.6174946671828u,5.150678076168124,5.150678076168124,0.6168291,0.0034447692
2835,153.6174946671828,153.6174946671828u,5.790443980602488,5.790443980602488,0.61722237,0.0032092065
2836,153.6174946671828,153.6174946671828u,6.50967523045817,6.50967523045817,0.617122,0.0035144784
2837,153.6174946671828,153.6174946671828u,7.318242219076176,7.318242219076176,0.61657727,0.0030025328
2838,153.6174946671828,153.6174946671828u,8.22724134170047,8.22724134170047,0.61719084,0.0028373785
2839,153.6174946671828,153.6174946671828u,9.249147277217336,9.249147277217336,0.61078185,0.0027048597
2840,153.6174946671828,153.6174946671828u,10.3979841848149,10.3979841848149,0.6117683,0.002515146
2841,153.6174946671828,153.6174946671828u,11.689518164985783,11.689518164985783,0.6079399,0.0025417935
2842,153.6174946671828,153.6174946671828u,13.141473626117568,13.141473626117568,0.60977995,0.0021942211
2843,153.6174946671828,153.6174946671828u,14.773776525985111,14.773776525985111,0.6052202,0.0018768236
2844,153.6174946671828,153.6174946671828u,16.608827826277157,16.608827826277157,0.60407925,0.0017719241
2845,153.6174946671828,153.6174946671828u,18.671810912919206,18.671810912919206,0.60260105,0.0016630164
2846,153.6174946671828,153.6174946671828u,20.991037201085547,20.991037201085547,0.59427345,0.0015452511
2847,153.6174946671828,153.6174946671828u,23.59833466782195,23.59833466782195,0.5896032,0.0015386791
2848,153.6174946671828,153.6174946671828u,26.529484644318973,26.529484644318973,0.5865433,0.0014377494
2849,153.6174946671828,153.6174946671828u,29.824712862168912,29.824712862168912,0.57955676,0.0013708522
2850,153.6174946671828,153.6174946671828u,33.52924149249558,33.52924149249558,0.5686524,0.0012446863
2851,153.6174946671828,153.6174946671828u,37.69390975388362,37.69390975388362,0.5586244,0.0012173095
2852,153.6174946671828,153.6174946671828u,42.37587160604063,42.37587160604063,0.54510105,0.0011991276
2853,153.6174946671828,153.6174946671828u,47.63938010401343,47.63938010401343,0.5305955,0.0012033009
2854,153.6174946671828,153.6174946671828u,53.55666917706899,53.55666917706899,0.5149394,0.0011558369
2855,153.6174946671828,153.6174946671828u,60.208944933361316,60.208944933361316,0.49738765,0.001092423
2856,153.6174946671828,153.6174946671828u,67.68750009458535,67.68750009458535,0.4785103,0.00105433
2857,153.6174946671828,153.6174946671828u,76.0949668545988,76.0949668545988,0.45863143,0.0009954724
2858,153.6174946671828,153.6174946671828u,85.54672535565685,85.54672535565685,0.4370489,0.0009905146
2859,153.6174946671828,153.6174946671828u,96.17248711152965,96.17248711152965,0.41430682,0.0009201115
2860,153.6174946671828,153.6174946671828u,108.11807510766077,108.11807510766077,0.39149085,0.0008600539
2861,153.6174946671828,153.6174946671828u,121.54742500762872,121.54742500762872,0.36704123,0.00077553873
2862,153.6174946671828,153.6174946671828u,136.64483492953258,136.64483492953258,0.34222326,0.0006609362
2863,153.6174946671828,153.6174946671828u,153.6174946671828,153.6174946671828,0.31728107,0.0006205861
2864,153.6174946671828,153.6174946671828u,172.6983290659436,172.6983290659436,0.29230198,0.000647857
2865,153.6174946671828,153.6174946671828u,194.14919457438816,194.14919457438816,0.26816642,0.00057073875
2866,153.6174946671828,153.6174946671828u,218.26447283974872,218.26447283974872,0.24462506,0.0005692325
2867,153.6174946671828,153.6174946671828u,245.37511066398193,245.37511066398193,0.22210808,0.0005145314
2868,153.6174946671828,153.6174946671828u,275.85316176291843,275.85316176291843,0.2011322,0.00048376402
2869,153.6174946671828,153.6174946671828u,310.1168926574779,310.1168926574779,0.18160638,0.00048191205
2870,153.6174946671828,153.6174946671828u,348.63652276780874,348.63652276780874,0.16362044,0.00043329498
2871,153.6174946671828,153.6174946671828u,391.94067748472213,391.94067748472213,0.14743167,0.00039326167
2872,153.6174946671828,153.6174946671828u,440.6236427773573,440.6236427773573,0.13260119,0.0003681102
2873,153.6174946671828,153.6174946671828u,495.3535208959175,495.3535208959175,0.11905187,0.00033795845
